別紙　学部・研究科等組織ID一覧（2024年度）,,,,,
学部・研究科等組織ID,学校名,学部・研究科名称,所在地,課程区分,昼夜区分
1287-60-34-2G11-02-1,広島市立大学,情報科学研究科（博士課程(前期)）,広島市,博士課程（前期）,昼間
1287-60-34-2V01-02-1,広島市立大学,芸術学研究科,広島市,博士課程（前期）,昼間
1287-60-34-2V01-02-1,広島市立大学,芸術学研究科（博士課程(前期)）,広島市,博士課程（前期）,昼間
1287-60-34-2X38-02-1,広島市立大学,国際学研究科,広島市,博士課程（前期）,昼間
1287-60-34-2X38-02-1,広島市立大学,国際学研究科（博士課程(前期)）,広島市,博士課程（前期）,昼間
1287-60-34-2Z10-02-1,広島市立大学,平和学研究科,広島市,博士課程（前期）,昼間
1287-60-34-4G11-03-1,広島市立大学,情報科学研究科,広島市,博士課程（後期）,昼間
1287-60-34-4G11-03-1,広島市立大学,情報科学研究科（博士課程(後期)）,広島市,博士課程（後期）,昼間
1287-60-34-4V01-03-1,広島市立大学,芸術学研究科,広島市,博士課程（後期）,昼間
1287-60-34-4V01-03-1,広島市立大学,芸術学研究科（博士課程(後期)）,広島市,博士課程（後期）,昼間
1287-60-34-4Z10-03-1,広島市立大学,平和学研究科,広島,博士課程（後期）,昼間
1292-35-35-1A09-00-1,山口県立大学,国際文化学部,山口,,昼間
1292-35-35-1A26-01-1,山口県立大学,国際文化学研究科,山口,修士課程,昼間
1292-35-35-1A26-01-1,山口県立大学,国際文化学研究科（修士課程）,山口,修士課程,昼間
1292-35-35-1C04-00-1,山口県立大学,社会福祉学部,山口,,昼間
1292-35-35-1M32-00-1,山口県立大学,看護栄養学部,山口,,昼間
1292-35-35-2M23-02-1,山口県立大学,健康福祉学研究科,山口,博士課程（前期）,昼間
1292-35-35-2M23-02-1,山口県立大学,健康福祉学研究科（博士前期課程）,山口,博士課程（前期）,昼間
1293-35-35-1G01-00-1,山陽小野田市立山口東京理科大学,工学部,山口,,昼間
1293-35-35-1G01-01-1,山陽小野田市立山口東京理科大学,工学研究科,山口,修士課程,昼間
1293-35-35-1G01-01-1,山陽小野田市立山口東京理科大学,工学研究科(修士),山口,修士課程,昼間
1293-35-35-4G01-03-1,山陽小野田市立山口東京理科大学,工学研究科,山口,博士課程（後期）,昼間
1293-35-35-4G01-03-1,山陽小野田市立山口東京理科大学,工学研究科(博士後),山口,博士課程（後期）,昼間
1293-35-35-4M48-00-1,山陽小野田市立山口東京理科大学,薬学部（６年制）,山口,,昼間
1295-34-34-1D20-00-1,福山市立大学,都市経営学部,広島,,昼間
1295-34-34-1D59-01-1,福山市立大学,都市経営（学）研究科,広島,修士課程,昼間
1295-34-34-1D59-01-1,福山市立大学,都市経営学研究科,広島,修士課程,昼間
1295-34-34-1S01-00-1,福山市立大学,教育学部（教員養成以外）,広島,,昼間
1295-34-34-1S01-01-1,福山市立大学,教育学研究科,広島,修士課程,昼間
1296-60-34-1D56-00-1,叡啓大学,ソーシャルシステムデザイン学部,広島市,,昼間
1300-37-37-1M25-00-1,香川県立保健医療大学,保健医療学部,香川,,昼間
1300-37-37-2M19-02-1,香川県立保健医療大学,保健医療学研究科,香川,博士課程（前期）,昼間
1300-37-37-2M19-02-1,香川県立保健医療大学,保健医療学研究科（博士前期課程）,香川,博士課程（前期）,昼間
1300-37-37-4M19-03-1,香川県立保健医療大学,保健医療学研究科,香川,博士課程（後期）,昼間
1300-37-37-4M19-03-1,香川県立保健医療大学,保健医療学研究科（博士後期課程）,香川,博士課程（後期）,昼間
1305-38-38-1M19-01-1,愛媛県立医療技術大学,保健医療学研究科,愛媛,修士課程,昼間
1305-38-38-1M19-01-1,愛媛県立医療技術大学,保健医療学研究科（修士課程）,愛媛,修士課程,昼間
1305-38-38-1M28-00-1,愛媛県立医療技術大学,保健科学部,愛媛,,昼間
1308-39-39-1A14-00-1,高知県立大学,文化学部,高知,,昼間
1308-39-39-1C04-00-1,高知県立大学,社会福祉学部,高知,,昼間
1308-39-39-1M12-00-1,高知県立大学,看護学部,高知,,昼間
1308-39-39-1Q17-00-1,高知県立大学,健康栄養学部,高知,,昼間
1308-39-39-1Q17-00-1,高知県立大学,健康栄養学部（群）,高知,,昼間
1308-39-39-2A14-00-2,高知県立大学,文化学部,高知,,夜間
1308-39-39-2A14-00-2,高知県立大学,文化学部（夜間主）,高知,,夜間
1308-39-39-2M09-02-1,高知県立大学,看護学研究科,高知,博士課程（前期）,昼間
1308-39-39-2M09-02-1,高知県立大学,看護学研究科（博士課程(前期)）,高知,博士課程（前期）,昼間
1308-39-39-2X93-02-1,高知県立大学,人間生活学研究科,高知,博士課程（前期）,昼間
1308-39-39-2X93-02-1,高知県立大学,人間生活学研究科（博士課程(前期)）,高知,博士課程（前期）,昼間
1308-39-39-4M09-03-1,高知県立大学,看護学研究科,高知,博士課程（後期）,昼間
1308-39-39-4M09-03-1,高知県立大学,看護学研究科（博士課程(後期)）,高知,博士課程（後期）,昼間
1308-39-39-4X93-03-1,高知県立大学,人間生活学研究科,高知,博士課程（後期）,昼間
1308-39-39-4X93-03-1,高知県立大学,人間生活学研究科（博士課程(後期)）,高知,博士課程（後期）,昼間
1308-39-39-5M09-06-1,高知県立大学,看護学研究科,高知,博士課程（医歯薬学、獣医学関係以外の一貫制課程3～5年次）,昼間
1308-39-39-5M09-06-1,高知県立大学,看護学研究科（３～５年次）（博士課程(一貫後期)）,高知,博士課程（医歯薬学、獣医学関係以外の一貫制課程3～5年次）,昼間
1309-39-39-1D26-00-1,高知工科大学,経済・マネジメント学群,高知,,昼間
1309-39-39-1G01-01-1,高知工科大学,工学研究科,高知,修士課程,昼間
1309-39-39-1G01-01-1,高知工科大学,工学研究科（修士課程）,高知,修士課程,昼間
1309-39-39-1G10-00-1,高知工科大学,システム工学群,高知,,昼間
1309-39-39-1G32-00-1,高知工科大学,理工学群,高知,,昼間
1309-39-39-1G35-00-1,高知工科大学,情報学群,高知,,昼間
1309-39-39-1G77-00-1,高知工科大学,データ＆イノベーション学群,高知,,昼間
1309-39-39-1X48-00-1,高知工科大学,環境理工学群,高知,,昼間
1309-39-39-4G01-03-1,高知工科大学,工学研究科,高知,博士課程（後期）,昼間
1309-39-39-4G01-03-1,高知工科大学,工学研究科（博士課程(後期)）,高知,博士課程（後期）,昼間
1312-56-40-1A01-00-1,北九州市立大学,文学部,北九州市,,昼間
1312-56-40-1A05-00-1,北九州市立大学,外国語学部,北九州市,,昼間
1312-56-40-1C01-01-1,北九州市立大学,法学研究科,北九州市,修士課程,昼間
1312-56-40-1C01-01-1,北九州市立大学,法学研究科（修士課程）,北九州市,修士課程,昼間
1312-56-40-1C05-00-1,北九州市立大学,法学部,北九州市,,昼間
1312-56-40-1C09-00-1,北九州市立大学,経済学部,北九州市,,昼間
1312-56-40-1G22-00-1,北九州市立大学,国際環境工学部,北九州市,,昼間
1312-56-40-1X43-00-1,北九州市立大学,地域創生学群,北九州市,,昼間
1312-56-40-2C33-02-1,北九州市立大学,社会システム研究科,北九州市,博士課程（前期）,昼間
1312-56-40-2C33-02-1,北九州市立大学,社会システム研究科（博士課程(前期)）,北九州市,博士課程（前期）,昼間
1312-56-40-2G35-02-1,北九州市立大学,国際環境工学研究科,北九州市,博士課程（前期）,昼間
1312-56-40-2G35-02-1,北九州市立大学,国際環境工学研究科（博士課程(前期)）,北九州市,博士課程（前期）,昼間
1312-56-40-4C33-03-1,北九州市立大学,社会システム研究科,北九州市,博士課程（後期）,昼間
1312-56-40-4C33-03-1,北九州市立大学,社会システム研究科（博士課程(後期)）,北九州市,博士課程（後期）,昼間
1312-56-40-4G35-03-1,北九州市立大学,国際環境工学研究科,北九州市,博士課程（後期）,昼間
1312-56-40-4G35-03-1,北九州市立大学,国際環境工学研究科（博士課程(後期)）,北九州市,博士課程（後期）,昼間
1312-56-40-AC35-07-1,北九州市立大学,マネジメント研究科,北九州市,専門職学位課程,昼間
1312-56-40-AC35-07-1,北九州市立大学,マネジメント研究科（専門職学位課程）,北九州市,専門職学位課程,昼間
1316-56-40-1M03-01-1,九州歯科大学,歯学研究科,北九州市,修士課程,昼間
1316-56-40-1M03-01-1,九州歯科大学,歯学研究科　口腔保健専攻（修士課程）,北九州市,修士課程,昼間
1316-56-40-1M03-01-1,九州歯科大学,歯学研究科（修士課程）,北九州市,修士課程,昼間
1316-56-40-1M09-00-1,九州歯科大学,歯学部,北九州市,,昼間
1316-56-40-4M08-00-1,九州歯科大学,歯学部,北九州市,,昼間
1316-56-40-4M08-00-1,九州歯科大学,歯学部　歯学科,北九州市,,昼間
1316-56-40-4M08-00-1,九州歯科大学,歯学部（専門課程）,北九州市,,昼間
1316-56-40-6M03-04-1,九州歯科大学,歯学研究科,北九州市,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
1316-56-40-6M03-04-1,九州歯科大学,歯学研究科　歯学専攻（博士課程（一貫））,北九州市,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
1316-56-40-6M03-04-1,九州歯科大学,歯学研究科（博士課程(一貫)）,北九州市,博士課程（医歯薬学、獣医学関係の一貫制課程）,昼間
1320-59-40-1Z04-00-1,福岡女子大学,国際文理学部,福岡市,,昼間
1320-59-40-2X25-02-1,福岡女子大学,人文社会科学研究科,福岡市,博士課程（前期）,昼間
1320-59-40-2X25-02-1,福岡女子大学,人文社会科学研究科（博士課程（前期））,福岡市,博士課程（前期）,昼間
1320-59-40-2Y04-02-1,福岡女子大学,人間環境科学研究科,福岡市,博士課程（前期）,昼間
1320-59-40-2Y04-02-1,福岡女子大学,人間環境科学研究科（博士課程（前期））,福岡市,博士課程（前期）,昼間
1320-59-40-4Y04-03-1,福岡女子大学,人間環境科学研究科,福岡市,博士課程（後期）,昼間
1320-59-40-4Y04-03-1,福岡女子大学,人間環境科学研究科（博士課程（後期））,福岡市,博士課程（後期）,昼間
1322-40-40-1M09-01-1,福岡県立大学,看護学研究科,福岡,修士課程,昼間
1322-40-40-1M09-01-1,福岡県立大学,看護学研究科（修士課程）,福岡,修士課程,昼間
1322-40-40-1M12-00-1,福岡県立大学,看護学部,福岡,,昼間
1322-40-40-1X12-00-1,福岡県立大学,人間社会学部,福岡,,昼間
1322-40-40-1X12-00-1,福岡県立大学,人間社会学部（群）,福岡,,昼間
1322-40-40-1X59-01-1,福岡県立大学,人間社会学研究科,福岡,修士課程,昼間
1322-40-40-1X59-01-1,福岡県立大学,人間社会学研究科（修士課程）,福岡,修士課程,昼間
1330-42-42-1C27-00-1,長崎県立大学,経営学部,長崎,,昼間
1330-42-42-1C59-00-1,長崎県立大学,国際社会学部,長崎,,昼間
1330-42-42-1C66-00-1,長崎県立大学,地域創造学部,長崎,,昼間
1330-42-42-1G56-00-1,長崎県立大学,情報システム学部,長崎,,昼間
1330-42-42-1M32-00-1,長崎県立大学,看護栄養学部,長崎,,昼間
1330-42-42-1Z78-01-1,長崎県立大学,地域創生,長崎,修士課程,昼間
1330-42-42-1Z78-01-1,長崎県立大学,地域創生研究科,長崎,修士課程,昼間
1332-70-43-1A01-00-1,熊本県立大学,文学部,熊本市,,昼間
1332-70-43-1X19-00-1,熊本県立大学,総合管理学部,熊本市,,昼間
1332-70-43-1X30-00-1,熊本県立大学,環境共生学部,熊本市,,昼間
1332-70-43-2A01-02-1,熊本県立大学,文学研究科,熊本市,博士課程（前期）,昼間
1332-70-43-2A01-02-1,熊本県立大学,文学研究科（博士課程(前期)）,熊本市,博士課程（前期）,昼間
1332-70-43-2A01-02-1,熊本県立大学,文学研究科（博士前期課程）,熊本市,博士課程（前期）,昼間
1332-70-43-2C68-02-1,熊本県立大学,アドミニストレーション研究科,熊本市,博士課程（前期）,昼間
1332-70-43-2C68-02-1,熊本県立大学,アドミニストレーション研究科（博士課程(前期)）,熊本市,博士課程（前期）,昼間
1332-70-43-2C68-02-1,熊本県立大学,アドミニストレーション研究科（博士前期課程）,熊本市,博士課程（前期）,昼間
1332-70-43-2Y25-02-1,熊本県立大学,環境共生学研究科,熊本市,博士課程（前期）,昼間
1332-70-43-2Y25-02-1,熊本県立大学,環境共生学研究科（博士課程(前期)）,熊本市,博士課程（前期）,昼間
1332-70-43-2Y25-02-1,熊本県立大学,環境共生学研究科（博士前期課程）,熊本市,博士課程（前期）,昼間
1332-70-43-4A01-03-1,熊本県立大学,文学研究科,熊本市,博士課程（後期）,昼間
1332-70-43-4A01-03-1,熊本県立大学,文学研究科（博士課程(後期)）,熊本市,博士課程（後期）,昼間
1332-70-43-4A01-03-1,熊本県立大学,文学研究科（博士後期課程）,熊本市,博士課程（後期）,昼間
1332-70-43-4C68-03-1,熊本県立大学,アドミニストレーション研究科,熊本市,博士課程（後期）,昼間
1332-70-43-4C68-03-1,熊本県立大学,アドミニストレーション研究科（博士課程(後期)）,熊本市,博士課程（後期）,昼間
1332-70-43-4C68-03-1,熊本県立大学,アドミニストレーション研究科（博士後期課程）,熊本市,博士課程（後期）,昼間
1332-70-43-4Y25-03-1,熊本県立大学,環境共生学研究科,熊本市,博士課程（後期）,昼間
1332-70-43-4Y25-03-1,熊本県立大学,環境共生学研究科（博士課程(後期)）,熊本市,博士課程（後期）,昼間
1332-70-43-4Y25-03-1,熊本県立大学,環境共生学研究科（博士後期課程）,熊本市,博士課程（後期）,昼間
1334-44-44-1M12-00-1,大分県立看護科学大学,看護学部,大分,,昼間
1334-44-44-2M09-02-1,大分県立看護科学大学,看護学研究科,大分,博士課程（前期）,昼間
1334-44-44-2M09-02-1,大分県立看護科学大学,看護学研究科（博士課程(前期)）,大分,博士課程（前期）,昼間
1334-44-44-4M09-03-1,大分県立看護科学大学,看護学研究科,大分,博士課程（後期）,昼間
1334-44-44-4M09-03-1,大分県立看護科学大学,看護学研究科（博士課程(後期)）,大分,博士課程（後期）,昼間
1336-45-45-1A06-00-1,宮崎公立大学,人文学部,宮崎,,昼間
1336-45-45-1A06-00-1,宮崎公立大学,人文学部（群）,宮崎,,昼間
1338-45-45-1M12-00-1,宮崎県立看護大学,看護学部,宮崎,,昼間
1338-45-45-2M09-02-1,宮崎県立看護大学,看護学研究科,宮崎,博士課程（前期）,昼間
1338-45-45-2M09-02-1,宮崎県立看護大学,看護学研究科（博士課程(前期)）,宮崎,博士課程（前期）,昼間
1338-45-45-4M09-03-1,宮崎県立看護大学,看護学研究科,宮崎,博士課程（後期）,昼間
1338-45-45-4M09-03-1,宮崎県立看護大学,看護学研究科（博士課程(後期)）,宮崎,博士課程（後期）,昼間
